0	0	0	0	0	0
256	0	0	252	1	0
512	0	0	498	1	0
768	0	0	743	2	0
1024	0	0	986	3	0
1280	0	0	1217	3	0
1536	0	0	1455	4	0
1792	0	0	1696	5	0
2048	0	0	1930	6	0
2303	0	0	2171	6	0
2559	0	0	2401	7	0
2815	0	0	2631	8	0
3071	0	0	2867	8	0
3327	0	0	3112	9	0
3583	0	0	3366	10	0
3839	0	0	3622	10	0
4095	0	0	3897	11	0
0	256	0	4	259	0
256	256	0	262	258	0
512	256	0	501	260	0
768	256	0	746	261	0
1024	256	0	988	254	0
1280	256	0	1218	260	0
1536	256	0	1458	263	0
1792	256	0	1699	263	0
2048	256	0	1932	264	0
2303	256	0	2173	265	0
2559	256	0	2402	265	0
2815	256	0	2632	266	0
3071	256	0	2867	267	0
3327	256	0	3113	268	0
3583	256	0	3368	268	0
3839	256	0	3625	269	0
4095	256	0	3898	270	0
0	512	0	7	513	1
256	512	0	258	512	0
512	512	0	504	512	0
768	512	0	750	514	0
1024	512	0	992	514	0
1280	512	0	1221	516	0
1536	512	0	1461	516	0
1792	512	0	1702	517	0
2048	512	0	1935	518	0
2303	512	0	2177	518	0
2559	512	0	2405	519	0
2815	512	0	2636	520	0
3071	512	0	2871	519	0
3327	512	0	3117	520	0
3583	512	0	3371	522	0
3839	512	0	3630	522	0
4095	512	0	3903	522	0
0	768	0	11	769	1
256	768	0	263	768	0
512	768	0	508	769	0
768	768	0	753	770	0
1024	768	0	996	770	0
1280	768	0	1225	771	0
1536	768	0	1466	771	0
1792	768	0	1706	772	0
2048	768	0	1939	772	0
2303	768	0	2180	773	0
2559	768	0	2408	774	0
2815	768	0	2640	774	0
3071	768	0	2875	775	0
3327	768	0	3121	776	0
3583	768	0	3375	776	0
3839	768	0	3633	777	0
4095	768	0	3907	778	0
0	1024	0	15	1016	1
256	1024	0	267	1016	1
512	1024	0	512	1017	0
768	1024	0	757	1017	0
1024	1024	0	998	1017	0
1280	1024	0	1228	1019	0
1536	1024	0	1469	1018	0
1792	1024	0	1710	1020	0
2048	1024	0	1943	1021	0
2303	1024	0	2184	1021	0
2559	1024	0	2412	1022	0
2815	1024	0	2643	1022	0
3071	1024	0	2877	1023	0
3327	1024	0	3125	1023	0
3583	1024	0	3379	1024	0
3839	1024	0	3636	1025	0
4095	1024	0	3911	1025	0
0	1280	0	18	1253	2
256	1280	0	270	1253	1
512	1280	0	516	1253	1
768	1280	0	761	1254	0
1024	1280	0	1001	1255	0
1280	1280	0	1231	1255	0
1536	1280	0	1472	1256	0
1792	1280	0	1712	1256	0
2048	1280	0	1944	1257	0
2303	1280	0	2188	1258	0
2559	1280	0	2415	1259	0
2815	1280	0	2646	1259	0
3071	1280	0	2881	1260	0
3327	1280	0	3128	1260	0
3583	1280	0	3382	1260	0
3839	1280	0	3641	1262	0
4095	1280	0	3915	1262	1
0	1536	0	23	1501	2
256	1536	0	274	1501	1
512	1536	0	519	1502	1
768	1536	0	764	1502	0
1024	1536	0	1005	1503	0
1280	1536	0	1235	1504	0
1536	1536	0	1475	1504	0
1792	1536	0	1717	1505	0
2048	1536	0	1949	1506	0
2303	1536	0	2191	1506	0
2559	1536	0	2416	1506	0
2815	1536	0	2650	1508	0
3071	1536	0	2886	1509	0
3327	1536	0	3134	1509	0
3583	1536	0	3387	1510	0
3839	1536	0	3644	1511	1
4095	1536	0	3918	1511	1
0	1792	0	27	1751	2
256	1792	0	278	1751	2
512	1792	0	523	1751	1
768	1792	0	768	1752	1
1024	1792	0	1008	1753	0
1280	1792	0	1237	1752	0
1536	1792	0	1478	1754	0
1792	1792	0	1719	1754	0
2048	1792	0	1952	1754	0
2303	1792	0	2195	1755	0
2559	1792	0	2420	1757	0
2815	1792	0	2653	1758	0
3071	1792	0	2888	1758	0
3327	1792	0	3137	1759	0
3583	1792	0	3389	1760	0
3839	1792	0	3648	1760	1
4095	1792	0	3922	1761	1
0	2048	0	30	1993	3
256	2048	0	281	1993	2
512	2048	0	527	1994	2
768	2048	0	770	1995	1
1024	2048	0	1012	1995	0
1280	2048	0	1241	1996	0
1536	2048	0	1483	1997	0
1792	2048	0	1723	1997	0
2048	2048	0	1955	1998	0
2303	2048	0	2199	1999	0
2559	2048	0	2424	2000	0
2815	2048	0	2656	2001	0
3071	2048	0	2891	2002	0
3327	2048	0	3140	2002	0
3583	2048	0	3392	2003	1
3839	2048	0	3652	2004	1
4095	2048	0	3927	2004	2
0	2303	0	34	2254	3
256	2303	0	286	2255	3
